institute_name,course_name,tutor,subject,course_type,learning_format,total_hours,price,price_per_hour,url,course_scope
WE By The Brain,ภาษาไทย ม.ปลาย เนื้อหาคอร์สเรียน ชุดที่2,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,23.5,1900.0,80.85,https://store.webythebrain.com/course/ton94p82/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,กลุ่ม B กลศาสตร์ 2 รวมทุกบท,ดร.ธนัชพร วงศ์เวียน (พี่ลูกตาล),ฟิสิกส์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,39.0,3400.0,87.18,https://store.webythebrain.com/course/pon94p44/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,ภาษาไทย ม.ปลาย เนื้อหาคอร์สเรียน ชุดที่3,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,22.5,1700.0,75.56,https://store.webythebrain.com/course/ton94p83/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,ข้อบกพร่องในการใช้ภาษา,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,5.0,500.0,100.0,https://store.webythebrain.com/course/ton94p26/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,MECHANICS 1 A-Level,ดร.ธนัชพร วงศ์เวียน (พี่ลูกตาล),ฟิสิกส์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,20.5,1800.0,87.8,https://store.webythebrain.com/course/pon94e11/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,คำไทยแท้และคำยืมจากภาษาต่างประเทศ,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,6.5,500.0,76.92,https://store.webythebrain.com/course/ton94p19/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,ภาษาไทย ม.ปลาย เนื้อหาคอร์สเรียน ชุดที่4,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,18.0,1300.0,72.22,https://store.webythebrain.com/course/ton94p84/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,โครโมโซม และสารพันธุกรรม,ดร.ณัฐชัย เก่งพิพัฒน์ (พี่บิ๊ก),ชีววิทยา,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,17.5,1700.0,97.14,https://store.webythebrain.com/course/lon94h18/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,การสลายอาหารระดับเซลล์,ดร.ณัฐชัย เก่งพิพัฒน์ (พี่บิ๊ก),ชีววิทยา,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,10.0,1000.0,100.0,https://store.webythebrain.com/course/lon94p16/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,การสร้างคำในภาษาไทย,อ.สุรเชษฐ์ พิชิตพงศ์เผ่า (พี่ยู),ภาษาไทย,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,8.0,700.0,87.5,https://store.webythebrain.com/course/ton94p18/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,กลุ่ม A กลศาสตร์ 1 รวมทุกบท,ดร.ธนัชพร วงศ์เวียน (พี่ลูกตาล),ฟิสิกส์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,67.5,4500.0,66.67,https://store.webythebrain.com/course/pon94p43/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,ระบบประสาท,ดร.ณัฐชัย เก่งพิพัฒน์ (พี่บิ๊ก),ชีววิทยา,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,20.5,1800.0,87.8,https://store.webythebrain.com/course/lon94h32/,Chapter (คอร์สเนื้อหาแยกบท)
WE By The Brain,เคมี A-Level รวมทุกบท,ดร.ธนพงษ์ กรีธาดำรงเดช (ครูบิ๊ก),เคมี,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,135.5,8900.0,65.68,https://store.webythebrain.com/course/con94u99/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,คณิตศาสตร์ ม.4 เทอม 1 รวมทุกบท,"อ.ชวลิต กุลกีรติการ (พี่กอล์ฟ), อ.วิเศษ กี่สุขพันธ์ (พี่เอ๋), อ.สิทธิเดช เลนุกูล (พี่ภูมิ)",คณิตศาสตร์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,52.5,3900.0,74.29,https://store.webythebrain.com/course/mon94h41/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,คณิตศาสตร์ ม.5 เทอม 1 กลุ่ม B รวมทุกบท,"อ.มนตรี นิรมิตศิริพงศ์ (พี่ช้าง), อ.ชวลิต กุลกีรติการ (พี่กอล์ฟ), อ.วิเศษ กี่สุขพันธ์ (พี่เอ๋), อ.สิทธิเดช เลนุกูล (พี่ภูมิ)",คณิตศาสตร์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,83.5,5200.0,62.28,https://store.webythebrain.com/course/mon94h52/,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
WE By The Brain,ระบบแลกเปลี่ยนแก๊สของสัตว์,ดร.ณัฐชัย เก่งพิพัฒน์ (พี่บิ๊ก),ชีววิทยา,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,10.5,1100.0,104.76,https://store.webythebrain.com/course/lon94p28/,Chapter (คอร์สเนื้อหาแยกบท)
Panya Society,ภาษาอังกฤษ A-Level,ตวงรัตน์ แสงโชติ (อ.ตวง),ภาษาอังกฤษ,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,24.0,2490.0,103.75,https://panyasociety.com/course/preview/166,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
Panya Society,เคมี ม. 6 วิเคราะห์เก่ง แก้โจทย์เป็น เห็นเป็นภาพ โดยอาจารย์นัท,ณัฏฐพล อิสรเสรีรักษ์ (อ.นัท),เคมี,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,24.0,1990.0,82.92,https://panyasociety.com/course/preview/73,Chapter (คอร์สเนื้อหาแยกบท)
Panya Society,Pack ติวสอบวิศวะ ฟิสิกส์ และ คณิตศาสตร์ A-Level + TPAT3 โดยวิศวกรตัวจริง,"สุปิติ บูรณวัฒนาโชค (อ.แชร์), ธรรมนิติ์ พิพัฒน์ศรีสวัสดิ์ (อ.นอต)",แพ็กเกจเตรียมสอบวิศวะ (TPAT3),คอร์สแพ็กเกจ,วิดีโอออนไลน์,24.0,7990.0,332.92,https://panyasociety.com/course/preview/128,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
Panya Society,Pack ฟิสิกส์ + คณิตศาสตร์ TCAS ติดอาวุธลับ UpScore,"ธรรมนิติ์ พิพัฒน์ศรีสวัสดิ์ (อ.นอต), สุปิติ บูรณวัฒนาโชค (อ.แชร์)",ฟิสิกส์,ติวสอบ A-Level/TCAS,วิดีโอออนไลน์,24.0,3990.0,166.25,https://panyasociety.com/course/preview/119,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
Panya Society,คณิตศาสตร์เสริม ม.6 เทอม 2 คิดคล่อง ไม่ท่องจำ ทำโจทย์ได้ โดย อ.นอต,ธรรมนิติ์ พิพัฒน์ศรีสวัสดิ์ (อ.นอต),คณิตศาสตร์,ติวเนื้อหา/เสริมเกรด,วิดีโอออนไลน์,24.0,1990.0,82.92,https://panyasociety.com/course/preview/78,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
Panya Society,Pack เพิ่มเกรด ม.6 เทอม 1 - ฟิสิกส์ เคมี คณิตศาสตร์,"สุปิติ บูรณวัฒนาโชค (อ.แชร์), ดร.ณัฏฐพล อิสรเสรีรักษ์ (อ.นัท), ธรรมนิติ์ พิพัฒน์ศรีสวัสดิ์ (อ.นอต)",แพ็กเกจวิทย์-คณิต (รวมวิชา),คอร์สแพ็กเกจ,วิดีโอออนไลน์,24.0,4490.0,187.08,https://panyasociety.com/course/preview/88,Full Course (คอร์สเตรียมสอบ/รวมเทอม)
